precision,recall,threshold
0.6291079812206573,1.0,0.07636496424674988
0.6320754716981132,1.0,0.08138467371463776
0.6350710900473934,1.0,0.09360866993665695
0.638095238095238,1.0,0.09443771839141846
0.6411483253588517,1.0,0.09538168460130692
0.6442307692307693,1.0,0.10966465622186661
0.6473429951690821,1.0,0.11028718203306198
0.6504854368932039,1.0,0.1172591894865036
0.6536585365853659,1.0,0.11729530245065689
0.6568627450980392,1.0,0.12007203698158264
0.6600985221674877,1.0,0.12342606484889984
0.6633663366336634,1.0,0.1439489722251892
0.6616915422885572,0.9925373134328358,0.144674614071846
0.665,0.9925373134328358,0.15097841620445251
0.6683417085427136,0.9925373134328358,0.1512436866760254
0.6717171717171717,0.9925373134328358,0.15217818319797516
0.6751269035532995,0.9925373134328358,0.159690722823143
0.6785714285714286,0.9925373134328358,0.1640310138463974
0.6820512820512821,0.9925373134328358,0.17268161475658417
0.6855670103092784,0.9925373134328358,0.17310069501399994
0.689119170984456,0.9925373134328358,0.17588703334331512
0.6927083333333334,0.9925373134328358,0.1781148612499237
0.6963350785340314,0.9925373134328358,0.18041633069515228
0.7,0.9925373134328358,0.18065033853054047
0.7037037037037037,0.9925373134328358,0.19818726181983948
0.7021276595744681,0.9850746268656716,0.2007661908864975
0.7005347593582888,0.9776119402985075,0.20236505568027496
0.7043010752688172,0.9776119402985075,0.2033633142709732
0.7081081081081081,0.9776119402985075,0.20729570090770721
0.7119565217391305,0.9776119402985075,0.20758000016212463
0.7158469945355191,0.9776119402985075,0.20758485794067383
0.7142857142857143,0.9701492537313433,0.20856904983520508
0.7182320441988951,0.9701492537313433,0.22074134647846222
0.7166666666666667,0.9626865671641791,0.23645450174808502
0.7206703910614525,0.9626865671641791,0.2490442544221878
0.7247191011235955,0.9626865671641791,0.25054582953453064
0.7288135593220338,0.9626865671641791,0.2548338770866394
0.7329545454545454,0.9626865671641791,0.2581692934036255
0.7371428571428571,0.9626865671641791,0.2644255757331848
0.735632183908046,0.9552238805970149,0.2705952525138855
0.7398843930635838,0.9552238805970149,0.2718399167060852
0.7441860465116279,0.9552238805970149,0.27271801233291626
0.7485380116959064,0.9552238805970149,0.2816949486732483
0.7529411764705882,0.9552238805970149,0.29691049456596375
0.757396449704142,0.9552238805970149,0.30399438738822937
0.7619047619047619,0.9552238805970149,0.30716755986213684
0.7664670658682635,0.9552238805970149,0.31295710802078247
0.7650602409638554,0.9477611940298507,0.31933829188346863
0.7696969696969697,0.9477611940298507,0.32370007038116455
0.774390243902439,0.9477611940298507,0.32540571689605713
0.7791411042944786,0.9477611940298507,0.35042446851730347
0.7839506172839507,0.9477611940298507,0.3979666829109192
0.782608695652174,0.9402985074626866,0.42688801884651184
0.7875,0.9402985074626866,0.4306716322898865
0.7924528301886793,0.9402985074626866,0.4351363182067871
0.7974683544303798,0.9402985074626866,0.4578508138656616
0.802547770700637,0.9402985074626866,0.4822812080383301
0.8012820512820513,0.9328358208955224,0.5216673612594604
0.8064516129032258,0.9328358208955224,0.5273743867874146
0.8116883116883117,0.9328358208955224,0.5274657011032104
0.8169934640522876,0.9328358208955224,0.5299854278564453
0.8157894736842105,0.9253731343283582,0.5445175170898438
0.8211920529801324,0.9253731343283582,0.5467801690101624
0.8266666666666667,0.9253731343283582,0.568737268447876
0.8322147651006712,0.9253731343283582,0.5747607946395874
0.8378378378378378,0.9253731343283582,0.5832998156547546
0.8367346938775511,0.917910447761194,0.5912993550300598
0.8424657534246576,0.917910447761194,0.6124175190925598
0.8482758620689655,0.917910447761194,0.6132871508598328
0.8472222222222222,0.9104477611940298,0.6138901710510254
0.8531468531468531,0.9104477611940298,0.6330410838127136
0.8591549295774648,0.9104477611940298,0.633058488368988
0.8581560283687943,0.9029850746268657,0.6700078248977661
0.8642857142857143,0.9029850746268657,0.6723764538764954
0.8705035971223022,0.9029850746268657,0.6724449992179871
0.8768115942028986,0.9029850746268657,0.6822260618209839
0.8759124087591241,0.8955223880597015,0.6943545937538147
0.8823529411764706,0.8955223880597015,0.7124848365783691
0.8888888888888888,0.8955223880597015,0.7145990133285522
0.8880597014925373,0.8880597014925373,0.7163097262382507
0.8947368421052632,0.8880597014925373,0.7199231386184692
0.9015151515151515,0.8880597014925373,0.7294129133224487
0.9007633587786259,0.8805970149253731,0.7317010760307312
0.9076923076923077,0.8805970149253731,0.7447608709335327
0.9069767441860465,0.8731343283582089,0.7455344796180725
0.9140625,0.8731343283582089,0.7574756741523743
0.9133858267716536,0.8656716417910447,0.7661426663398743
0.9126984126984127,0.8582089552238806,0.7665416598320007
0.92,0.8582089552238806,0.7708572149276733
0.9274193548387096,0.8582089552238806,0.7722702026367188
0.9349593495934959,0.8582089552238806,0.7892224192619324
0.9344262295081968,0.8507462686567164,0.8249669075012207
0.9338842975206612,0.8432835820895522,0.8275541067123413
0.9333333333333333,0.835820895522388,0.8310699462890625
0.9327731092436975,0.8283582089552238,0.8379932045936584
0.940677966101695,0.8283582089552238,0.8467906713485718
0.9487179487179487,0.8283582089552238,0.8471918106079102
0.9568965517241379,0.8283582089552238,0.8475533723831177
0.9565217391304348,0.8208955223880597,0.8512334823608398
0.956140350877193,0.8134328358208955,0.853305459022522
0.9646017699115044,0.8134328358208955,0.8687360882759094
0.9732142857142857,0.8134328358208955,0.8792394399642944
0.972972972972973,0.8059701492537313,0.8812459111213684
0.9727272727272728,0.7985074626865671,0.8825116157531738
0.9724770642201835,0.7910447761194029,0.8838900327682495
0.9722222222222222,0.7835820895522388,0.888795018196106
0.9719626168224299,0.7761194029850746,0.9082499146461487
0.9811320754716981,0.7761194029850746,0.910030722618103
0.9809523809523809,0.7686567164179104,0.9113866090774536
0.9807692307692307,0.7611940298507462,0.9113942384719849
0.9805825242718447,0.753731343283582,0.9174997210502625
0.9803921568627451,0.746268656716418,0.9348793625831604
0.9801980198019802,0.7388059701492538,0.9350112080574036
0.98,0.7313432835820896,0.9361228942871094
0.9797979797979798,0.7238805970149254,0.9424652457237244
0.9795918367346939,0.7164179104477612,0.9526302218437195
0.979381443298969,0.7089552238805971,0.9542431831359863
0.9895833333333334,0.7089552238805971,0.959439754486084
0.9894736842105263,0.7014925373134329,0.9596412181854248
0.9893617021276596,0.6940298507462687,0.9609857797622681
0.989247311827957,0.6865671641791045,0.9635685682296753
0.9891304347826086,0.6791044776119403,0.9649296998977661
0.989010989010989,0.6716417910447762,0.9661365151405334
0.9888888888888889,0.664179104477612,0.9668997526168823
0.9887640449438202,0.6567164179104478,0.9675201773643494
0.9886363636363636,0.6492537313432836,0.9684306383132935
0.9885057471264368,0.6417910447761194,0.9715425968170166
0.9883720930232558,0.6343283582089553,0.9719597101211548
0.9882352941176471,0.6268656716417911,0.9741050004959106
0.9880952380952381,0.6194029850746269,0.9753822684288025
0.9879518072289156,0.6119402985074627,0.9759061336517334
0.9878048780487805,0.6044776119402985,0.9760175943374634
0.9876543209876543,0.5970149253731343,0.976472020149231
0.9875,0.5895522388059702,0.9774078726768494
0.9873417721518988,0.582089552238806,0.979001522064209
0.9871794871794872,0.5746268656716418,0.9805935621261597
0.987012987012987,0.5671641791044776,0.980976939201355
0.9868421052631579,0.5597014925373134,0.980991780757904
0.9866666666666667,0.5522388059701493,0.9813812971115112
0.9864864864864865,0.5447761194029851,0.9823079705238342
0.9863013698630136,0.5373134328358209,0.9830449223518372
0.9861111111111112,0.5298507462686567,0.9833190441131592
0.9859154929577465,0.5223880597014925,0.9842979311943054
0.9857142857142858,0.5149253731343284,0.9850702881813049
0.9855072463768116,0.5074626865671642,0.9861479997634888
0.9852941176470589,0.5,0.9866845607757568
0.9850746268656716,0.4925373134328358,0.986756443977356
0.9848484848484849,0.48507462686567165,0.9893398284912109
0.9846153846153847,0.47761194029850745,0.9897565841674805
0.984375,0.4701492537313433,0.9898742437362671
0.9841269841269841,0.4626865671641791,0.9901815056800842
1.0,0.4626865671641791,0.9910493493080139
1.0,0.4552238805970149,0.9913017749786377
1.0,0.44776119402985076,0.991605281829834
1.0,0.44029850746268656,0.9927277565002441
