precision,recall,threshold
0.6504854368932039,1.0,0.0005001131794415414
0.6536585365853659,1.0,0.0005474960198625922
0.6568627450980392,1.0,0.0005841639940626919
0.6600985221674877,1.0,0.0006224294193089008
0.6633663366336634,1.0,0.0006426679319702089
0.6666666666666666,1.0,0.0006715317140333354
0.67,1.0,0.000681851408444345
0.6733668341708543,1.0,0.0006947732763364911
0.6767676767676768,1.0,0.0007735108374617994
0.6802030456852792,1.0,0.0008162143058143556
0.6836734693877551,1.0,0.0008426725980825722
0.6871794871794872,1.0,0.0010062531800940633
0.6907216494845361,1.0,0.001010775100439787
0.694300518134715,1.0,0.0010210627224296331
0.6979166666666666,1.0,0.0010296986438333988
0.7015706806282722,1.0,0.0010930800344794989
0.7052631578947368,1.0,0.0011059121461585164
0.708994708994709,1.0,0.0011145413154736161
0.7127659574468085,1.0,0.0012830416671931744
0.7165775401069518,1.0,0.0012857760302722454
0.7204301075268817,1.0,0.0013686999445781112
0.7243243243243244,1.0,0.001369696226902306
0.7282608695652174,1.0,0.0014625657349824905
0.73224043715847,1.0,0.0022501242347061634
0.7362637362637363,1.0,0.0023434367030858994
0.7403314917127072,1.0,0.002550666918978095
0.7444444444444445,1.0,0.002559410175308585
0.7486033519553073,1.0,0.002880673622712493
0.7528089887640449,1.0,0.0034264205023646355
0.7570621468926554,1.0,0.0037011154927313328
0.7613636363636364,1.0,0.0042053465731441975
0.7657142857142857,1.0,0.00430995924398303
0.7701149425287356,1.0,0.004805843811482191
0.7745664739884393,1.0,0.0051885428838431835
0.7790697674418605,1.0,0.005521202459931374
0.783625730994152,1.0,0.0060486565344035625
0.788235294117647,1.0,0.0060499669052660465
0.7928994082840237,1.0,0.006869365926831961
0.7976190476190477,1.0,0.0069087790325284
0.8023952095808383,1.0,0.007988594472408295
0.8072289156626506,1.0,0.00917088519781828
0.8121212121212121,1.0,0.009426039643585682
0.8170731707317073,1.0,0.009655279107391834
0.8220858895705522,1.0,0.009946269914507866
0.8271604938271605,1.0,0.012271644547581673
0.8322981366459627,1.0,0.012918836437165737
0.8375,1.0,0.015517143532633781
0.8427672955974843,1.0,0.01775902882218361
0.8481012658227848,1.0,0.021513743326067924
0.8535031847133758,1.0,0.03064856491982937
0.8589743589743589,1.0,0.04241383820772171
0.864516129032258,1.0,0.042749322950839996
0.8701298701298701,1.0,0.04463690146803856
0.8758169934640523,1.0,0.058159440755844116
0.881578947368421,1.0,0.0717717707157135
0.8874172185430463,1.0,0.07202790677547455
0.8933333333333333,1.0,0.09880776703357697
0.8993288590604027,1.0,0.10252052545547485
0.9054054054054054,1.0,0.1055673286318779
0.9115646258503401,1.0,0.12194444239139557
0.9178082191780822,1.0,0.2232397496700287
0.9241379310344827,1.0,0.22639045119285583
0.9305555555555556,1.0,0.2797534763813019
0.9300699300699301,0.9925373134328358,0.2803279161453247
0.9366197183098591,0.9925373134328358,0.36922377347946167
0.9432624113475178,0.9925373134328358,0.7694063186645508
0.95,0.9925373134328358,0.8477299809455872
0.9568345323741008,0.9925373134328358,0.8571047782897949
0.9637681159420289,0.9925373134328358,0.8724867701530457
0.9708029197080292,0.9925373134328358,0.8890832662582397
0.9779411764705882,0.9925373134328358,0.9336879253387451
0.9851851851851852,0.9925373134328358,0.9400179982185364
0.9925373134328358,0.9925373134328358,0.9776012897491455
1.0,0.9925373134328358,0.9829237461090088
1.0,0.9850746268656716,0.9834626317024231
1.0,0.9776119402985075,0.9837804436683655
1.0,0.9701492537313433,0.988774299621582
1.0,0.9626865671641791,0.9895117878913879
1.0,0.9552238805970149,0.9916092157363892
1.0,0.9477611940298507,0.9954621195793152
1.0,0.9402985074626866,0.9955397248268127
1.0,0.9328358208955224,0.9958856105804443
1.0,0.9253731343283582,0.9982067346572876
1.0,0.917910447761194,0.9988182783126831
1.0,0.9104477611940298,0.999049186706543
1.0,0.9029850746268657,0.9993174076080322
1.0,0.8955223880597015,0.9993783831596375
1.0,0.8880597014925373,0.9994019269943237
1.0,0.8805970149253731,0.9996188879013062
1.0,0.8731343283582089,0.9996248483657837
1.0,0.8656716417910447,0.9996799826622009
1.0,0.8582089552238806,0.9997426271438599
1.0,0.8507462686567164,0.9997758269309998
1.0,0.8432835820895522,0.9998199343681335
1.0,0.835820895522388,0.9998273849487305
1.0,0.8283582089552238,0.9998503923416138
1.0,0.8208955223880597,0.9998602867126465
1.0,0.8134328358208955,0.9998610019683838
